domain,country,prompt_method,respondent_id,EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,EXT8,EXT9,EXT10,EST1,EST2,EST3,EST4,EST5,EST6,EST7,EST8,EST9,EST10,AGR1,AGR2,AGR3,AGR4,AGR5,AGR6,AGR7,AGR8,AGR9,AGR10,CSN1,CSN2,CSN3,CSN4,CSN5,CSN6,CSN7,CSN8,CSN9,CSN10,OPN1,OPN2,OPN3,OPN4,OPN5,OPN6,OPN7,OPN8,OPN9,OPN10
bigfive,India,opencharacter,117,3,4,5,4,4,5,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,5,4,4,4
bigfive,India,opencharacter,118,3,4,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,4,4,5,3,4,4,4,4,2,4,4,3,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,119,3,4,4,2,4,5,3,4,4,4,4,4,4,4,4,4,3,3,4,4,3,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,3,4,4,2,4,4,5,4,4,4
bigfive,India,opencharacter,120,3,3,4,2,4,4,3,4,4,4,3,4,4,4,4,4,4,3,4,4,4,5,5,4,4,5,3,4,4,4,4,3,4,3,4,3,4,5,4,5,4,4,4,2,4,4,5,3,4,4
bigfive,India,opencharacter,121,3,4,4,2,4,4,3,4,4,4,3,4,4,4,4,4,4,3,4,3,4,5,5,4,4,5,3,4,4,4,4,4,4,3,3,4,4,5,4,4,3,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,122,3,3,4,5,3,5,3,4,4,4,4,4,4,4,3,4,3,3,4,4,3,4,5,4,4,4,3,4,4,4,4,4,4,4,4,3,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,123,3,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,5,4,4,5,3,4,4,4,4,2,4,4,3,3,4,5,4,5,4,4,4,2,4,4,5,4,4,4
bigfive,India,opencharacter,124,3,3,4,2,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,5,4,4,4
bigfive,India,opencharacter,125,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,126,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,3,4,3,5,5,4,4,4,4,4,2,4,4,5,4,4,4
bigfive,India,opencharacter,127,3,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,128,3,4,4,2,4,5,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,5,4,5,3,5,4,4,4,3,4,4,4,4,4,5,4,5,4,4,4,2,4,4,5,4,4,4
bigfive,India,opencharacter,129,3,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,5,5,4,4,4
bigfive,India,opencharacter,130,3,3,4,3,4,4,3,4,4,4,3,4,4,4,4,3,4,3,4,4,5,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,131,3,4,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,5,4,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,132,3,3,4,2,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,5,4,4,5,3,4,4,4,4,4,4,3,4,4,4,5,4,4,4,4,4,4,4,4,4,3,4,3
bigfive,India,opencharacter,133,3,4,4,2,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,3,5,4,4,4,2,4,3,4,4,4,5,4,5,4,4,4,2,4,5,5,4,4,4
bigfive,India,opencharacter,134,3,4,4,3,4,5,3,4,4,4,4,4,4,4,4,4,4,3,4,4,5,5,5,4,4,5,3,4,4,4,4,2,4,4,3,4,4,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,India,opencharacter,135,3,4,4,2,4,5,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,India,opencharacter,136,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,5,4,3,4,4
bigfive,India,opencharacter,137,3,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,India,opencharacter,138,3,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,5,5,4,4,5,3,5,4,4,4,4,4,3,3,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,139,3,4,4,2,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,140,3,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,5,5,5,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,5,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,141,3,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,5,4,4,5,3,4,4,4,4,3,4,3,3,4,4,5,4,4,3,4,4,2,4,4,4,4,4,3
bigfive,India,opencharacter,142,3,4,4,2,4,4,3,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,5,4,4,4,3,4,4,4,4,4,4,4,4,3,4,5,4,4,3,4,3,2,4,4,4,4,4,3
bigfive,India,opencharacter,143,3,2,4,2,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,144,3,4,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,5,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,India,opencharacter,145,3,4,4,1,3,4,3,4,3,4,4,4,4,4,4,4,4,3,3,3,4,4,5,4,4,5,3,4,4,4,4,2,4,4,3,4,4,5,4,4,3,4,4,2,4,4,4,3,4,3
bigfive,India,opencharacter,146,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,4,4,4,4,4,4,3,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,147,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,5,4,4,4,2,4,5,5,4,4,4
bigfive,India,opencharacter,148,3,3,4,2,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,4,4,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,3,4,3
bigfive,India,opencharacter,149,3,3,4,1,3,5,3,4,4,4,4,4,4,4,4,3,4,3,4,4,3,5,5,4,4,5,4,4,4,4,4,2,4,4,4,3,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,150,3,4,4,1,3,5,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,3,4,4,4,4,2,4,4,3,4,4,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,India,opencharacter,151,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,5,5,4,4,5,4,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,152,3,2,4,1,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,2,4,3,3,4,5,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,India,opencharacter,153,3,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,154,3,4,4,5,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,3,4,3,4,4,4,2,4,5,4,4,4,4
bigfive,India,opencharacter,155,3,3,4,2,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,5,4,5,4,4,4,3,4,4,4,4,2,4,4,4,3,4,5,4,4,4,4,4,2,4,4,4,3,4,4
bigfive,India,opencharacter,156,3,4,4,2,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,5,4,5,4,4,4,4,4,2,4,3,3,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,157,3,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,3,4,4,4,4,4,4,4,4,3,4,5,4,4,4,4,4,2,4,4,5,4,4,4
bigfive,India,opencharacter,158,3,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,4,4,5,3,4,4,4,4,3,4,4,4,4,4,5,4,5,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,159,3,3,4,1,4,5,3,4,4,3,4,4,4,4,4,4,4,3,4,4,4,5,5,5,4,5,3,4,4,4,4,2,4,4,4,4,4,3,4,3,4,4,4,4,4,5,4,4,5,4
bigfive,India,opencharacter,160,3,4,4,2,4,5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,India,opencharacter,161,3,4,4,3,4,5,3,4,4,4,3,4,4,4,3,4,4,3,4,4,3,5,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,3,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,162,3,4,4,2,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,2,4,5,5,4,4,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,3
bigfive,India,opencharacter,163,3,4,4,2,4,4,3,4,4,3,4,4,4,4,4,4,4,3,4,4,3,4,5,4,4,5,3,4,4,4,4,3,4,4,4,4,5,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,164,3,3,4,5,4,5,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,3,5,4,4,4,2,4,4,4,3,4,5,4,4,4,4,4,2,4,5,5,3,5,4
bigfive,India,opencharacter,165,3,4,4,4,4,5,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,4,4,4,4,2,4,3,4,4,4,5,4,4,4,4,4,3,4,5,4,4,4,4
bigfive,India,opencharacter,166,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,5,4,4,5,3,4,4,4,4,2,4,4,4,4,5,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,167,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,4,5,4,4,5,4,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,168,3,4,4,2,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,4,5,5,4,4,4,3,4,4,4,4,2,4,3,4,4,4,3,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,169,3,4,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,5,5,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,5,5,4,4,4
bigfive,India,opencharacter,170,3,4,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,3,4,4,4,4,3,4,4,4,4,4,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,India,opencharacter,171,3,4,4,2,4,5,3,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,5,4,4,5,3,4,4,4,4,3,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,172,3,4,4,2,3,5,3,4,4,3,4,4,4,4,3,4,4,4,3,4,3,4,5,4,4,5,3,4,4,4,4,2,4,4,3,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,173,3,2,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,174,3,4,5,3,4,5,3,4,4,4,4,4,4,4,4,3,4,3,4,4,3,5,5,5,4,5,3,4,4,4,4,4,4,3,4,4,5,5,4,4,4,4,4,2,4,5,4,4,5,4
bigfive,India,opencharacter,175,3,4,4,2,4,5,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,5,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,5,4,4,4
bigfive,India,opencharacter,176,3,4,4,2,4,5,3,5,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,India,opencharacter,177,3,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,178,3,4,4,2,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,4,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,India,opencharacter,179,3,4,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,5,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,5,4,4,4
bigfive,India,opencharacter,180,3,4,4,2,4,4,3,4,4,3,3,4,4,4,4,3,3,3,4,3,3,4,5,4,4,5,4,4,4,3,3,3,4,2,3,4,4,3,4,4,4,4,4,2,3,4,4,3,4,3
bigfive,India,opencharacter,181,3,4,4,2,4,5,4,4,5,4,4,4,4,4,3,4,4,3,4,4,3,5,5,4,4,5,3,4,4,4,4,2,4,4,3,4,4,5,4,4,4,4,4,2,4,5,4,3,4,4
bigfive,India,opencharacter,182,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,4,4,5,4,4,4,4,4,2,4,3,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,183,3,4,4,2,4,4,3,5,4,4,4,4,4,4,4,4,4,3,3,4,3,4,5,4,4,5,3,4,4,4,4,2,3,4,3,4,4,5,4,4,3,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,184,3,4,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,India,opencharacter,185,3,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,3,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,186,3,4,4,1,3,5,3,4,4,4,3,4,4,4,4,4,4,3,4,4,3,4,5,4,4,5,3,4,4,4,4,2,4,3,4,4,4,5,4,4,4,2,4,2,4,4,4,3,4,4
bigfive,India,opencharacter,187,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,188,3,4,4,3,4,5,3,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,3,4,4
bigfive,India,opencharacter,189,3,4,4,2,4,5,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,5,5,5,4,5,3,4,4,4,4,4,4,4,3,3,5,5,4,4,4,4,4,2,4,5,4,3,5,4
bigfive,India,opencharacter,190,3,3,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,4,4,3,4,5,4,5,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,191,3,4,4,2,4,5,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,4,4,5,3,4,4,4,4,3,4,4,4,4,4,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,India,opencharacter,192,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,193,3,2,4,2,4,4,3,4,4,4,4,4,4,4,3,4,3,3,4,4,4,4,5,4,2,5,4,4,4,4,4,3,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,194,3,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,2,4,4,4,4,4,5,4,4,3,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,195,3,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,India,opencharacter,196,3,2,4,5,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,5,4,4,5,3,4,4,3,4,4,4,4,4,4,4,3,4,4,3,4,4,2,4,4,4,3,4,4
bigfive,India,opencharacter,197,3,2,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,3,5,5,5,4,5,3,4,4,4,4,2,4,4,3,3,4,5,4,4,4,4,4,2,4,4,4,3,4,4
bigfive,India,opencharacter,198,3,4,4,2,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,4,4,5,2,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,199,3,2,4,2,4,4,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,5,4,4,4,3,4,4,4,4,2,4,3,3,4,4,5,4,4,3,4,4,2,4,4,4,4,4,3
bigfive,India,opencharacter,200,3,4,4,5,4,5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,5,5,5,4,5,3,5,4,4,4,2,4,3,4,3,5,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,India,opencharacter,201,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,3,4,4,4,4,2,4,4,3,4,4,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,India,opencharacter,202,3,4,4,4,4,5,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,India,opencharacter,203,3,4,4,2,4,4,3,4,4,4,4,4,4,4,4,3,4,3,4,3,4,4,5,4,4,4,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,3,4,4,4,4,3
bigfive,India,opencharacter,204,3,4,4,2,4,5,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,3,4,4
bigfive,India,opencharacter,205,3,4,4,5,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,3,4,4,4,2,4,5,4,4,4,4
bigfive,India,opencharacter,206,3,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,5,4,4,4
bigfive,India,opencharacter,207,3,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,5,4,4,5,4,4,4,4,4,4,3,3,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,208,3,4,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,5,4,4,5,3,4,4,4,4,2,4,3,4,4,4,5,4,5,4,4,4,2,4,4,5,4,4,4
bigfive,India,opencharacter,209,3,4,4,3,4,5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,5,5,4,5,4,4,4,4,4,2,4,3,3,4,5,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,India,opencharacter,210,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,2,5,4,4,4,5,5,4,4,4,4,4,2,4,4,5,4,4,4
bigfive,India,opencharacter,211,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,3,4,4
bigfive,India,opencharacter,212,3,4,4,3,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,213,3,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,4,3,5,3,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,3,2,4,4,4,4,4,4
bigfive,India,opencharacter,214,3,4,4,2,4,4,3,4,4,4,3,4,4,4,4,3,4,3,4,4,3,4,5,4,4,4,3,4,4,4,4,2,4,4,3,4,4,5,4,4,4,4,4,2,4,4,4,3,4,4
bigfive,India,opencharacter,215,3,4,4,4,4,5,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,5,4,4,4,2,4,5,5,4,4,4
bigfive,India,opencharacter,216,3,3,4,5,4,5,3,4,4,4,4,4,4,4,4,4,4,3,4,3,3,5,5,5,4,5,3,4,4,4,4,2,4,3,4,3,4,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,India,opencharacter,217,3,4,4,5,4,5,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,218,3,4,4,3,4,5,4,4,4,3,4,4,4,4,4,3,4,4,4,4,5,5,5,5,4,5,3,4,4,4,4,2,4,3,4,3,5,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,219,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,220,3,3,4,2,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,India,opencharacter,221,3,4,4,2,4,5,3,4,4,4,3,4,4,5,3,4,4,4,4,4,3,5,5,4,4,5,3,4,4,4,4,4,4,4,4,4,5,5,4,5,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,222,3,4,4,2,4,4,3,4,4,4,4,4,4,4,4,3,4,3,4,4,5,5,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,India,opencharacter,223,3,2,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,5,4,4,5,4,4,4,4,4,2,4,4,4,4,4,5,4,4,3,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,224,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,2,4,4,3,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,225,3,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,226,3,4,4,2,4,5,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,5,5,5,4,5,3,4,4,4,4,4,4,3,4,3,5,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,227,3,3,4,5,4,4,3,4,4,3,4,4,4,4,4,3,4,3,4,4,5,4,5,4,4,4,3,4,4,4,4,2,3,4,4,4,4,5,4,4,3,4,4,2,4,4,4,3,4,3
bigfive,India,opencharacter,228,3,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,3,5,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,229,3,4,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,3,4,4,4,4,2,4,4,3,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,230,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,231,3,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,4,4,5,3,4,4,4,4,2,4,3,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,232,3,4,4,3,4,5,3,4,4,3,4,4,4,4,4,4,4,3,4,4,4,5,5,5,4,5,3,4,4,4,4,4,4,4,3,3,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,233,3,3,4,3,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,3,5,5,4,4,5,4,5,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,234,3,3,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,3,5,5,5,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,2,4,4,4,4,4,4
bigfive,India,opencharacter,235,3,3,4,2,3,5,3,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,5,4,4,5,3,4,4,3,4,4,4,4,4,4,4,5,4,4,4,3,4,2,4,4,4,4,4,4
